Feature ID	Taxon	Confidence
6f66b331780301f5fff32964917ead2d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Fusicatenibacter; s__saccharivorans	0.9830408157343099
2ebfe90c5c19efd8439c4d0b5207daed	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__inulinivorans DSM 16841	0.9840734496469964
0dc4148581945c5b54ddb8e875514f58	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.9674759190032357
e592caeb4d1aef781147179ce9ae4f97	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__longicatena	0.7821859868904294
255d962092f33ae497bc300b496835d7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Mediterraneibacter; s__[Ruminococcus] gnavus ATCC 29149	0.9779957996455771
a0932dadb422b7664d1cb29dc292bb4e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8412409973826792
ae1f9d169808f89e9c491a4966107cee	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Mediterraneibacter; s__[Ruminococcus] faecis JCM 15917	0.89801142950226
df0598534e56893651914f2537493e3f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__comes ATCC 27758	0.9456470711415621
fc667795be9efbef7758fb00758c7e34	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__putredinis	0.9321525896526758
8b2908fc5d4e9f2b8fa6adaf713c19f2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__rogosae	0.9681290787811374
cf4016675cda80e93618498a0a1c10f0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	0.7008464600359047
bbd8cb8c8390a544f43be0599c504cb2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.7742286532467889
8d0e60fcd6ec05bbd23247c222135164	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.9880722306826454
439ab7b882e75fcf163f896ccbc09f89	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Neglecta; s__timonensis	0.837371059338764
701cfff28379cd552c5b0096059e76e2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio; s__crossotus	0.9995088912255908
46ebb122d226b51ca5b23856b6d257f8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Romboutsia	0.9971083757884508
d773dc85813079d130171811c0441f1b	k__Bacteria	0.9999905380541823
7eb682d33ca1f23c7e9f9d2e8883c51e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999535494494
0414d63c84c903b98c09d58a50f82c92	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999068882355743
cd9f332db215bbd0a82e0d39a3f5e9e4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae ATCC 33392	0.778721454653397
196258c03e1c6fc11eb813ebed34ec34	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__eutactus	0.9985102948491194
e885975ebe3c5100c106168dab8c8a96	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Mediterraneibacter; s__[Ruminococcus] torques	0.9584163084145128
3a1a6bcc2d6c069fbf74f1691c1b845d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans	0.9943807700285934
ef6ed6f38c11c0063dfa5d6fa271e421	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	0.9883410897027511
ca52f13c9a6ccd1ab24087778d6d5301	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9991744531043948
cc8289c8ccbbd29282064d36a6c7cdb6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.9959023132785971
344429b40a2bc0853c2b714801caaadb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.99570868910741
09f88d0d982ecaa5e3d00d5d0fc9d0a7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9371859178213351
57572cf8fc0f3d6aef6a9f2aef9a6fe4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8078295816576656
ff58aa00df0a3734790ae1c86f7cfb1d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9914544265693368
b41adda9acfa5f8714debf7e3d292c85	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	0.999903058584066
6c94c182aa88ac30714ca71e8a267bf1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__pectinoschiza	0.9730469558547014
511c67b6491b7a1cc9a291cf6aa7df79	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999727095268394
27ad62f18fd28859bedb6de4308027b7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerobutyricum; s__hallii	0.998782087360646
2f4d9d58f829bbcfa581cec04cbba023	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Gemmiger; s__formicilis	0.9702419727455481
edebf41eb0ee77b0cb6e851a955a9868	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__obeum ATCC 29174	0.9438601332677654
7fa99b7c3b314d37868ae2e3e3a379c3	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella; s__dispar	0.8274309748594024
850d0888543a4be44c3aafc7f55df368	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9495027096306963
9cfa0a1a7d7cd6cf5c3243561648ff02	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8546426235754665
d1d7be1027381879334ffb75f908b302	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__faecis	0.9075363507021437
ea708a07f784e8d3292d136e9515a66f	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella	0.9984493470363571
0995b118ebb08b1a1b0789fdb572a34b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.7200294107519063
5babbd5458040d03cb58ce5c113c16c3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Enterocloster	0.9988188166467198
9e68a44f10365526f230fb85eec44e84	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9463035770435674
a830ca62f2434cf864df04a5d4ee5f1e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Eubacterium; s__ventriosum	0.9860649296361749
de2019858ec0e23c9494abe284ab6bc2	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella	0.9999584558264346
8c55d78cda12a6bd93169f7c269708ce	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.9999915042515225
34be475a6a646997466bffe6b95bd960	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999976513969698
5603adff20ab51735ea34eb7db2cba14	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.929422260859006
1547dbe981a0e2ab8c6ce445dc4d24cd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Flavonifractor; s__plautii	0.999007205200389
d58b90098d315955836d09d4c7391489	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae	0.7555942163778979
e4af4e54680acdeb6c36e780f64d4dc9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus	0.9876515541007933
4da00f83757cfca977271255562fe34e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999858210146321
e57eaf553be620454b24b03715c81aee	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8821383134996448
eea620c691365ac6bccc38128154a673	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9271725642688483
2d6ac24709ada4fa90280aa97d353efc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9984686704988018
aaac2a4481f89016f6ec103869db5023	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9862207350256772
eac39da9562014646bb242c7617263eb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Oscillospiraceae; g__Oscillibacter; s__ruminantium GH1	0.9573274802025966
cdb76ae23f1049c2d51fcfdb2ae74289	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__hominis A2-183	0.9646000460341416
cbb45a56568bc8f7a577d8e486eaad2c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__onderdonkii	0.9369340220783013
514bdc8808e37eb87f02b3f1e2ba4df9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9996734641591549
d9a610b96b03201536fd940c5d6eaf4e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	0.8992676831196345
d2c569341abcbb44cd2624b844ee08c9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales	0.954177102150906
36f2f2c17c830ce425c14d9227efb66f	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia	0.999740407820537
7aee62aa83f3e953e061c14e233d473b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus	0.9988255953736591
61a5ee6455bec8805b976475676381f7	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Turicimonas; s__muris	0.9990961414601429
caa633c4abf31c18ad29434e3f9940d2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Caproiciproducens; s__galactitolivorans	0.9153062944323892
396bcb4df17452b6de475483c3859e82	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Mediterraneibacter; s__[Ruminococcus] lactaris ATCC 29176	0.8943212317725293
08db7e5ce9fc1e0a2ab0434fb95ea04c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Tyzzerella; s__nexilis DSM 1787	0.9816199936844249
9ce66e7993da05a68b660eba86538018	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9998777410308103
b4bd4186161035c9cc8a4dd6b62440f9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8624368629809456
161cbe84171dbbc03228b854494753fa	k__Bacteria; p__Bacteroidetes	0.99996447701014
b29a01d6a3c52581db72e62288b6c6b9	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Eggerthella; s__lenta	0.9920163864558907
6c9d40b4b936b3e8c84a14aa8f445b9a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Subdoligranulum; s__variabile	0.9703053057802549
adc387572e16924324298e8f9d102aa3	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter	0.9999996333506106
870d36ada1843d0e10c3ffff5761f57e	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__ulcerans	0.9141705959713994
d562088d6973396b624346bdb227458e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9974818800035602
fdbf348fdbcad0ec70c212b3490b89ad	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae	0.7809072848860246
9805490057ea18029763369462e8f9f3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Oscillospiraceae; g__Oscillibacter; s__ruminantium GH1	0.966096884029392
a1ff2a47e6e302f1b22fab07ab4571a5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9711082447294429
2f83b50d3ad72bc83a4f6099a69bf9c4	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter; s__sanguinis	0.9566362096306863
0b89805fa61626f2887a7bf39ef75714	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9940239284254189
ee606edda015b0de93c4d118a5657c87	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Flavonifractor; s__plautii	0.7226389503823174
639f969b0a25aa54504f8afbf53e414c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__[Eubacterium] eligens ATCC 27750	0.9981885684777757
d41f707a39bfff57b60e256e9a94a3ca	k__Bacteria; p__Actinobacteria; c__Coriobacteriia	0.9183132617919918
f70c02b5504d6d196a62d85734ffe213	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Tyzzerella; s__[Clostridium] colinum	0.9968884021713004
cab97a70c9b2ad0f0bf475db6662e14f	k__Bacteria; p__Firmicutes	0.9945228670972756
d13b4e4ee5b439ff3b8cbbe576bad427	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelatoclostridium; s__ramosum	0.991726513320485
1c5e24f5200d755f1636913830047af7	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium; s__faecium	0.9980518107106936
64e28ef8a1126996df38aceb70b2b69d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8203572750205335
44d27f6179c70b291717a9bbc5cd64c0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9944690677791689
b91dad9cb1d013fe2d7bb3c4f57706d6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9974991969188386
8ccb50aab267908e9087e0c21d72e871	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9999839195838492
92187858957862e2a4a1a5723ad51bd1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__hominis A2-183	0.8201355875390577
27b70fc783ce799c5bb878978b5e60a6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9548692769915912
6654441f5c5071b4e6fd0db8a5e5ca57	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelatoclostridium	0.921117305232662
aae2711284312f2a223168724b1f912b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella	0.9995453795057683
4ad34037d3ea1246a99d1a6ac6e4e987	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia	0.9997925738458858
1e1e3c461b6d42792554ac8e386c4271	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9980906570711847
4c69b94fd05eb75d2a35f0c17d7cd976	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Eubacterium; s__ventriosum	0.8242810344618413
e36bf685a502e47f16aa91ab38cbe04d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Mediterraneibacter; s__glycyrrhizinilyticus	0.7869300223199336
2ce338505a2ee3d16f65858e13f0b53d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9916596724029068
0b22b328015f587e753b1f69288d9770	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9437660499080675
7f9d569dc35cca605e63b59646066062	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9875880977576417
08862410b1043e7bb1fa8a08494e112a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruthenibacterium; s__lactatiformans	0.9992340848336884
de7696e762c28196ab6e402f757ddfbf	k__Bacteria	0.9999818522290363
e3fce9b7f78f6f49301ba848dcfc4046	k__Bacteria	0.9999894054903733
344d82484d00aa19fb7b52be90d49473	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9799592092523812
5e0afab1993c969608655345bd3f3c14	k__Bacteria; p__Bacteroidetes	0.7037989954276157
b76bb55270ea8af720c3eb0a949e75e3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Eisenbergiella; s__massiliensis	0.9714903789968022
ac4bf2293b81e48d965a85194617d604	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus	0.9998223432405908
25c22196228f7baf61b3a484445ae9d3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9635150118035116
462e41eae90d65213397711d5300b387	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9896504917645006
ef8f23b4d453dda9857bdf200217cb7f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Pelomonas	0.7809229436180068
9b7da3e92f5d8393e9612ca651a40bf8	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__aerofaciens	0.999813330731494
4f10d9d8e62e335ee531a68b001c0a0d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9330274020238277
13bd57dd0fc37e6205ed08b033765e4d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__inulinivorans DSM 16841	0.9718061678909937
909a90cdb8f43c7cd649b6bf87d816db	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Intestinibacter; s__bartlettii	0.914521362193884
9437bef4ffe9a5e5ef5e633b9000ee60	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.970489534320332
b57bb04d341bc47a22ba539ade898862	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium; s__bovis	0.8632433876033898
6460d343fa6f1b5b495c3b192ed666db	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc	0.9951184363476081
8d1edc90b051a96455de14ce29444915	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerotignum; s__faecicola	0.9994314248529731
dde2438232babf5c0061f03c682a666d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__pectinoschiza	0.7841277045289203
14f9baaf39773c09f9efdc639eddc552	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__argi	0.991751087594721
df9cb6f6895eb164d06a2b05f3049933	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelatoclostridium; s__[Clostridium] spiroforme	0.8182341040279376
a31522272c1c312fa1352c08f0e99b14	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9809014938894637
099be8f355e1c61ea5434eaa08f30182	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales; g__Monoglobus; s__pectinilyticus	0.9994991263032544
be04b7beaa68c97495c96d1bb4e0a312	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7766740093303391
9f4f7e175184380a837f42e795088075	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelatoclostridium; s__[Clostridium] innocuum	0.9998921078735005
a9b9d77036c088fe1e073bbef208db23	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__filiformis	0.7203254719001183
ff109e8607fb4f95dd9e53225f97f002	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerotignum; s__lactatifermentans	0.9995952718030887
3013f99eecc21ca66aafa51006735037	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9113050304322193
98619145d4e15323ef110646a9f0135d	k__Bacteria; p__Bacteroidetes	0.7790916900475428
0d7f92ac3149f7d32d2a52d59c404179	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae	0.9675538982325539
e2a5225b7ae9c3cbb26d5a27b52c7da4	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella; s__atypica	0.9144651416795748
0261ae68dd73ea4db73d9ee10afb82b7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__[Clostridium] scindens	0.9948810967787192
e50cffb3de13d1abd84f68032ef46d58	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia	0.8844010624248454
d90c80f9edc9632767772ae22ae30527	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Adlercreutzia; s__equolifaciens	0.7212524756084352
236103563b182cc1beedd4976aaa590a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999851408454395
76e2a9422f5fb89fc591876896daebf4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9978210178747345
f2ae707d53722823818b0bb3875e77cf	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	0.7052868376021683
8a66b2270f1bbfbec8bffb90185650b8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.9506469184828613
7b06a3066fc0697095202e709b48c30e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens ATCC 13124	0.7791858135748974
51841e86b1d6b1a89803e85b12ed1832	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9581728747520343
